age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
72.0,4,172407.0,15.0,2,9,0,4,1,99999.0,0.0,50.0,38,1
53.0,3,303462.0,9.0,2,6,0,4,1,0.0,0.0,30.0,38,0
47.0,0,220269.0,10.0,2,5,0,4,1,0.0,0.0,40.0,38,1
40.0,5,45093.0,9.0,0,2,1,4,1,0.0,0.0,45.0,1,0
34.0,3,101709.0,9.0,5,13,1,1,1,0.0,0.0,40.0,38,0
41.0,3,219591.0,9.0,4,0,3,4,1,0.0,0.0,40.0,38,0
41.0,3,76625.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
20.0,3,342599.0,10.0,4,5,3,4,1,0.0,0.0,35.0,38,0
42.0,4,125846.0,2.0,2,11,0,4,1,0.0,0.0,60.0,41,0
54.0,1,238257.0,13.0,4,9,1,4,1,0.0,0.0,50.0,38,0
39.0,4,206253.0,13.0,2,9,5,4,0,0.0,0.0,40.0,38,0
37.0,3,172571.0,9.0,0,6,1,4,1,0.0,0.0,40.0,38,0
59.0,3,95165.0,16.0,2,11,0,4,1,0.0,0.0,40.0,38,0
69.0,3,141181.0,3.0,2,0,0,4,1,1797.0,0.0,40.0,38,0
24.0,3,267843.0,13.0,4,9,3,2,0,0.0,0.0,35.0,38,0
36.0,3,181382.0,11.0,2,6,0,4,1,3103.0,0.0,40.0,38,1
21.0,8,207782.0,10.0,4,14,3,4,1,0.0,0.0,30.0,38,0
68.0,8,103161.0,9.0,6,14,1,4,1,0.0,0.0,32.0,38,0
20.0,3,132320.0,10.0,5,2,1,4,1,0.0,0.0,40.0,38,0
26.0,5,201138.0,11.0,4,7,1,4,0,0.0,0.0,35.0,38,0
48.0,3,239058.0,8.0,6,5,4,4,0,0.0,0.0,50.0,38,0
39.0,4,239755.0,15.0,2,9,0,4,1,0.0,1902.0,50.0,38,1
21.0,3,176262.0,12.0,4,7,3,4,0,0.0,0.0,18.0,38,0
22.0,3,264738.0,9.0,4,3,2,4,0,0.0,0.0,42.0,10,0
34.0,3,182218.0,11.0,0,9,4,4,0,0.0,0.0,40.0,38,0
33.0,3,318982.0,10.0,2,3,0,4,1,0.0,0.0,45.0,38,1
46.0,3,216666.0,5.0,2,6,0,4,1,0.0,0.0,40.0,12,0
47.0,3,274200.0,7.0,2,2,0,4,1,7298.0,0.0,40.0,38,1
65.0,3,150095.0,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
23.0,3,192978.0,9.0,2,5,0,4,1,0.0,0.0,40.0,38,0
28.0,3,68021.0,10.0,4,7,1,4,0,0.0,0.0,30.0,38,0
34.0,5,28568.0,9.0,0,3,1,4,1,0.0,0.0,60.0,38,1
20.0,3,115057.0,10.0,4,7,1,4,1,0.0,0.0,40.0,38,0
28.0,3,139568.0,7.0,4,0,1,4,1,0.0,0.0,40.0,38,0
52.0,4,138497.0,13.0,2,3,0,4,1,0.0,0.0,60.0,38,0
40.0,6,182460.0,14.0,2,9,5,1,0,0.0,0.0,38.0,2,1
22.0,3,253310.0,13.0,4,3,3,4,0,0.0,0.0,7.0,38,0
29.0,4,130856.0,9.0,2,3,0,4,1,0.0,0.0,45.0,38,0
31.0,5,389765.0,4.0,2,9,0,4,1,0.0,0.0,60.0,38,0
42.0,0,52781.0,14.0,2,9,0,4,1,0.0,1902.0,40.0,38,1
38.0,3,146178.0,9.0,4,2,4,2,0,0.0,0.0,40.0,38,0
22.0,3,231053.0,7.0,2,6,0,4,1,0.0,0.0,70.0,38,1
21.0,8,145964.0,10.0,4,14,3,4,1,0.0,0.0,40.0,38,0
43.0,3,483450.0,5.0,2,3,0,4,1,0.0,0.0,40.0,25,0
43.0,4,198316.0,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1
33.0,3,160614.0,10.0,2,3,0,4,1,0.0,0.0,50.0,38,0
17.0,4,325171.0,6.0,4,7,3,2,1,0.0,0.0,35.0,38,0
54.0,5,172898.0,15.0,2,9,0,4,1,5178.0,0.0,50.0,38,1
45.0,3,186473.0,9.0,0,0,4,4,0,0.0,0.0,40.0,38,0
55.0,1,286967.0,6.0,2,2,0,4,1,0.0,0.0,45.0,38,0
51.0,5,111939.0,9.0,2,13,0,4,1,0.0,0.0,35.0,38,1
65.0,0,325089.0,6.0,0,2,4,4,1,0.0,0.0,40.0,38,0
21.0,3,143582.0,13.0,4,9,3,1,0,0.0,0.0,45.0,38,0
40.0,3,308027.0,9.0,6,7,4,2,0,0.0,0.0,40.0,38,0
58.0,3,105060.0,10.0,4,0,1,2,0,0.0,0.0,37.0,38,0
53.0,0,39643.0,9.0,6,3,1,4,0,0.0,0.0,58.0,38,0
39.0,3,186191.0,14.0,2,9,0,4,1,0.0,1848.0,50.0,38,1
56.0,1,267763.0,9.0,2,7,0,4,1,0.0,0.0,40.0,38,0
37.0,3,124293.0,10.0,2,0,0,4,1,0.0,0.0,50.0,38,0
44.0,3,36271.0,13.0,2,2,0,4,1,0.0,0.0,40.0,38,0
49.0,3,143459.0,5.0,5,5,3,4,1,0.0,0.0,38.0,38,0
36.0,3,186376.0,10.0,2,6,0,1,1,0.0,0.0,50.0,38,1
59.0,4,52822.0,13.0,2,2,0,4,1,0.0,0.0,60.0,38,0
33.0,3,104509.0,9.0,0,0,3,4,0,0.0,0.0,40.0,38,0
36.0,3,184456.0,15.0,4,3,1,4,1,27828.0,0.0,50.0,38,1
26.0,3,192302.0,10.0,2,3,5,4,0,0.0,0.0,25.0,38,0
22.0,3,156822.0,6.0,4,11,1,4,0,0.0,1762.0,25.0,38,0
25.0,3,214413.0,14.0,4,0,3,4,1,0.0,0.0,40.0,38,0
28.0,3,108574.0,10.0,2,0,5,4,0,0.0,0.0,15.0,38,0
41.0,3,223934.0,12.0,0,0,4,4,0,0.0,0.0,38.0,38,0
45.0,3,200559.0,11.0,2,4,0,4,1,0.0,0.0,70.0,38,0
43.0,3,137722.0,9.0,2,5,0,4,1,0.0,0.0,40.0,38,0
30.0,3,261677.0,5.0,4,5,4,2,1,0.0,0.0,40.0,38,0
33.0,3,136331.0,9.0,3,2,4,4,1,0.0,0.0,50.0,38,0
34.0,3,329993.0,10.0,2,0,0,4,1,0.0,0.0,40.0,38,0
21.0,3,91819.0,11.0,4,7,1,4,1,0.0,0.0,30.0,38,0
31.0,3,201122.0,13.0,2,11,0,4,1,0.0,1902.0,45.0,38,1
48.0,3,315423.0,3.0,2,13,0,4,1,0.0,0.0,40.0,38,0
22.0,3,103277.0,10.0,4,0,3,4,0,0.0,0.0,20.0,38,0
47.0,3,236805.0,10.0,0,11,4,4,0,0.0,0.0,60.0,38,0
27.0,3,74883.0,13.0,4,12,1,1,0,0.0,0.0,40.0,29,0
18.0,3,115443.0,7.0,4,5,1,4,1,0.0,0.0,25.0,38,0
43.0,3,150528.0,14.0,2,9,0,4,1,0.0,0.0,40.0,38,1
36.0,3,43701.0,10.0,6,11,1,4,0,0.0,0.0,20.0,38,0
37.0,0,419053.0,9.0,0,2,1,4,1,0.0,0.0,40.0,38,0
24.0,3,183594.0,11.0,4,2,3,4,1,0.0,0.0,20.0,38,0
24.0,3,390348.0,9.0,4,13,1,4,1,0.0,0.0,40.0,38,0
38.0,3,36989.0,13.0,2,7,0,4,1,3908.0,0.0,70.0,38,0
48.0,3,247895.0,13.0,2,3,0,2,1,0.0,0.0,40.0,38,1
75.0,3,191446.0,2.0,2,7,2,2,0,0.0,0.0,16.0,38,0
43.0,5,33521.0,13.0,0,9,1,4,1,0.0,0.0,70.0,38,1
64.0,3,46087.0,13.0,0,3,1,4,0,0.0,0.0,50.0,38,0
67.0,8,129188.0,16.0,2,14,0,4,1,20051.0,0.0,5.0,38,1
36.0,3,356824.0,9.0,0,11,1,4,0,0.0,0.0,40.0,38,0
53.0,3,158746.0,10.0,2,12,0,4,1,0.0,0.0,40.0,38,0
22.0,3,153323.0,10.0,4,9,1,2,1,0.0,0.0,20.0,38,0
73.0,5,130391.0,9.0,4,7,1,4,0,0.0,0.0,36.0,38,0
46.0,3,173613.0,9.0,0,0,1,4,0,0.0,0.0,40.0,38,0
45.0,3,362883.0,9.0,2,2,0,4,1,5013.0,0.0,40.0,38,0
43.0,3,182757.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
20.0,3,50397.0,9.0,4,0,3,2,1,0.0,0.0,20.0,38,0
43.0,0,101709.0,10.0,0,5,1,1,1,0.0,0.0,40.0,38,0
21.0,3,202570.0,8.0,4,0,2,2,1,0.0,0.0,48.0,41,0
40.0,3,145649.0,9.0,5,11,4,2,0,0.0,0.0,25.0,38,0
36.0,3,136343.0,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1
64.0,4,142166.0,13.0,0,11,1,4,1,0.0,0.0,45.0,38,0
19.0,8,242001.0,10.0,4,14,3,4,0,0.0,0.0,40.0,38,0
46.0,3,127089.0,10.0,2,9,0,4,1,5178.0,0.0,38.0,38,1
46.0,1,124071.0,14.0,0,3,4,4,0,0.0,0.0,65.0,38,1
41.0,1,190368.0,13.0,4,9,1,4,0,0.0,0.0,70.0,38,0
29.0,8,19793.0,10.0,0,14,4,4,0,0.0,0.0,8.0,38,0
28.0,3,67661.0,10.0,4,0,2,4,0,0.0,0.0,40.0,38,0
23.0,3,62278.0,10.0,2,11,0,4,1,0.0,0.0,45.0,38,0
30.0,0,295010.0,13.0,4,10,1,4,0,0.0,0.0,60.0,38,1
44.0,3,203897.0,13.0,3,0,1,4,0,0.0,0.0,40.0,4,0
27.0,3,265314.0,9.0,2,13,0,4,1,0.0,0.0,45.0,38,1
25.0,3,159603.0,9.0,4,7,4,4,0,0.0,0.0,34.0,38,0
29.0,3,134331.0,6.0,2,2,0,4,1,0.0,0.0,40.0,38,0
54.0,3,123011.0,9.0,2,6,0,4,1,0.0,0.0,40.0,30,1
27.0,3,274964.0,13.0,4,4,1,4,1,0.0,0.0,65.0,38,0
34.0,3,66309.0,9.0,2,2,0,4,1,0.0,0.0,35.0,38,0
38.0,3,73471.0,10.0,2,11,0,4,1,0.0,0.0,50.0,38,0
24.0,8,26671.0,9.0,4,14,2,0,0,0.0,0.0,40.0,38,0
56.0,3,357118.0,14.0,2,9,5,4,0,0.0,0.0,40.0,38,1
35.0,4,184655.0,9.0,2,11,0,4,1,0.0,0.0,62.0,38,0
23.0,8,55492.0,11.0,4,14,1,0,0,0.0,0.0,30.0,38,0
23.0,3,175266.0,10.0,4,2,1,4,1,0.0,0.0,40.0,38,0
19.0,3,188008.0,10.0,4,11,3,2,0,0.0,0.0,20.0,38,0
42.0,3,87284.0,15.0,2,9,0,4,1,7298.0,0.0,35.0,38,1
46.0,3,330087.0,13.0,2,3,0,4,1,15024.0,0.0,45.0,38,1
48.0,4,56975.0,9.0,0,11,4,1,0,0.0,0.0,84.0,41,0
27.0,3,150025.0,9.0,4,11,1,4,1,0.0,0.0,40.0,32,0
22.0,8,189203.0,12.0,4,14,2,4,1,0.0,0.0,15.0,38,0
49.0,4,330874.0,10.0,2,11,0,4,1,0.0,0.0,70.0,38,1
23.0,3,136824.0,10.0,4,7,3,4,1,0.0,0.0,20.0,38,0
24.0,3,201179.0,9.0,4,7,3,4,1,0.0,0.0,40.0,38,0
34.0,3,324654.0,9.0,4,6,3,1,1,0.0,0.0,40.0,2,0
25.0,0,366207.0,9.0,4,13,3,4,1,0.0,0.0,40.0,38,0
33.0,5,103860.0,10.0,2,2,0,4,1,0.0,0.0,50.0,38,0
22.0,3,106700.0,12.0,4,0,3,4,0,0.0,0.0,27.0,38,0
54.0,1,163557.0,9.0,4,0,1,4,0,0.0,0.0,30.0,38,0
39.0,4,286261.0,14.0,4,9,1,4,0,0.0,0.0,40.0,38,0
25.0,3,123083.0,13.0,4,9,1,4,0,0.0,0.0,40.0,38,0
75.0,4,125197.0,9.0,2,0,0,4,1,0.0,0.0,26.0,38,0
28.0,5,278073.0,9.0,4,6,2,2,1,0.0,0.0,30.0,38,0
50.0,3,133963.0,13.0,0,11,1,4,0,0.0,0.0,50.0,38,0
62.0,5,71467.0,13.0,2,2,0,4,1,0.0,0.0,55.0,38,1
40.0,3,76487.0,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
58.0,1,215245.0,13.0,4,9,1,4,0,0.0,0.0,37.0,38,0
24.0,0,127185.0,12.0,2,3,5,4,0,0.0,0.0,40.0,38,0
21.0,3,179720.0,9.0,4,7,2,4,0,0.0,0.0,30.0,38,0
40.0,3,88909.0,13.0,2,3,0,4,1,15024.0,0.0,50.0,38,1
45.0,3,341995.0,11.0,2,9,0,4,1,0.0,1902.0,42.0,38,1
48.0,3,173938.0,9.0,2,3,0,4,1,0.0,0.0,60.0,38,0
34.0,3,344275.0,9.0,4,13,1,4,1,0.0,0.0,70.0,38,0
23.0,3,150463.0,9.0,4,8,4,3,0,0.0,0.0,40.0,12,0
43.0,1,209544.0,14.0,4,3,1,4,0,10520.0,0.0,50.0,38,1
42.0,1,201723.0,10.0,4,2,1,4,1,0.0,0.0,40.0,38,0
39.0,5,343476.0,13.0,2,9,0,4,1,15024.0,0.0,50.0,23,1
52.0,4,77392.0,9.0,2,4,0,4,1,0.0,0.0,60.0,38,0
21.0,8,171156.0,10.0,4,14,1,4,0,0.0,0.0,35.0,38,0
56.0,5,357118.0,13.0,4,3,1,4,0,0.0,0.0,60.0,38,0
48.0,0,167749.0,9.0,2,0,5,4,0,0.0,0.0,40.0,38,1
37.0,5,352882.0,9.0,0,3,1,1,0,0.0,0.0,70.0,34,1
25.0,3,51201.0,9.0,2,2,0,4,1,0.0,0.0,35.0,38,0
40.0,3,365986.0,13.0,2,5,3,4,1,0.0,0.0,40.0,38,1
34.0,3,400416.0,7.0,4,6,3,2,1,0.0,0.0,45.0,38,0
52.0,3,31533.0,9.0,0,7,1,4,1,0.0,0.0,40.0,38,0
41.0,3,106900.0,13.0,2,12,0,4,1,0.0,1902.0,42.0,38,1
36.0,1,192337.0,9.0,4,7,1,4,1,0.0,0.0,40.0,38,0
21.0,3,118712.0,11.0,4,2,3,4,1,0.0,1504.0,40.0,38,0
28.0,3,301654.0,13.0,4,9,1,4,0,0.0,0.0,40.0,38,0
31.0,5,145162.0,13.0,2,3,0,4,1,0.0,0.0,60.0,41,1
20.0,3,88126.0,10.0,4,0,3,4,1,0.0,0.0,9.0,8,0
68.0,3,165017.0,9.0,2,9,0,4,1,0.0,0.0,40.0,21,1
35.0,3,238342.0,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
32.0,3,857532.0,9.0,4,6,3,2,1,0.0,0.0,40.0,38,0
64.0,3,134378.0,14.0,2,3,0,4,1,0.0,0.0,50.0,38,1
17.0,3,260797.0,6.0,4,5,3,4,0,0.0,0.0,23.0,38,0
25.0,3,138765.0,13.0,4,9,1,4,1,0.0,0.0,20.0,38,0
74.0,8,256674.0,9.0,6,14,1,4,0,0.0,0.0,25.0,38,0
31.0,3,247444.0,11.0,2,6,0,4,1,0.0,0.0,40.0,3,0
51.0,6,454063.0,16.0,2,3,0,4,1,7298.0,0.0,40.0,38,1
67.0,3,180539.0,9.0,2,11,0,4,1,0.0,0.0,10.0,38,0
42.0,3,397346.0,9.0,4,2,1,4,1,3325.0,0.0,40.0,38,0
29.0,3,107160.0,9.0,4,7,1,4,1,0.0,0.0,40.0,38,0
31.0,3,262024.0,9.0,2,6,0,2,1,0.0,0.0,40.0,38,0
21.0,3,131230.0,9.0,2,2,0,4,1,0.0,0.0,37.0,38,0
67.0,3,274451.0,6.0,2,13,0,4,1,0.0,0.0,16.0,38,0
41.0,6,365986.0,9.0,0,10,1,4,1,0.0,0.0,40.0,38,1
27.0,3,204515.0,13.0,4,12,1,4,0,0.0,0.0,36.0,38,0
51.0,3,99316.0,8.0,0,13,4,4,1,0.0,0.0,50.0,38,0
21.0,8,206681.0,7.0,2,14,5,4,0,0.0,0.0,40.0,38,0
28.0,3,268726.0,9.0,2,2,0,4,1,0.0,0.0,46.0,38,0
21.0,3,275395.0,10.0,4,2,3,4,1,0.0,0.0,40.0,38,0
28.0,3,383322.0,11.0,2,6,0,4,1,0.0,0.0,40.0,38,1
29.0,3,126822.0,9.0,2,7,0,4,1,0.0,0.0,35.0,38,0
39.0,4,168355.0,9.0,2,3,0,4,1,0.0,0.0,70.0,38,0
21.0,3,162667.0,13.0,4,0,1,4,1,0.0,0.0,40.0,3,0
43.0,3,373403.0,11.0,2,2,0,4,1,0.0,0.0,40.0,38,0
44.0,5,274562.0,9.0,4,2,1,4,1,14344.0,0.0,40.0,38,1
28.0,3,249362.0,7.0,2,13,0,4,1,0.0,0.0,50.0,38,0
31.0,3,111567.0,5.0,4,11,1,4,1,0.0,0.0,43.0,38,1
18.0,8,216508.0,9.0,4,14,3,4,1,0.0,0.0,30.0,38,0
27.0,3,145784.0,10.0,2,0,5,0,0,0.0,0.0,45.0,38,0
34.0,6,209317.0,10.0,2,10,0,4,1,0.0,0.0,40.0,38,0
25.0,3,259505.0,9.0,4,12,1,4,1,0.0,0.0,40.0,38,0
34.0,3,345360.0,13.0,2,12,0,4,1,0.0,0.0,40.0,8,0
43.0,1,198096.0,9.0,2,2,0,4,1,7688.0,0.0,40.0,38,1
40.0,4,33126.0,14.0,2,2,0,4,1,0.0,0.0,50.0,38,0
21.0,3,206354.0,9.0,4,7,4,2,0,0.0,0.0,35.0,38,0
25.0,3,1484705.0,10.0,0,3,4,4,0,0.0,0.0,25.0,38,0
21.0,3,26410.0,9.0,4,0,1,4,0,0.0,0.0,40.0,38,0
19.0,5,220901.0,10.0,4,13,3,4,1,0.0,0.0,30.0,38,0
49.0,4,44671.0,12.0,2,2,0,4,1,0.0,0.0,40.0,38,1
20.0,3,38620.0,10.0,4,7,3,4,1,0.0,0.0,20.0,38,0
36.0,3,89040.0,7.0,2,13,0,4,1,0.0,0.0,47.0,38,0
32.0,3,370160.0,10.0,5,3,4,2,0,0.0,0.0,40.0,38,0
23.0,3,208946.0,10.0,4,0,3,4,1,0.0,0.0,32.0,38,0
21.0,3,131230.0,10.0,4,11,3,4,1,0.0,0.0,10.0,38,0
25.0,3,60358.0,13.0,4,3,3,4,1,0.0,0.0,40.0,38,0
26.0,3,350853.0,3.0,4,13,1,4,1,0.0,0.0,40.0,41,0
24.0,3,209782.0,13.0,4,11,3,4,0,0.0,0.0,40.0,38,0
22.0,3,351952.0,10.0,4,9,4,4,0,0.0,0.0,20.0,38,0
26.0,3,142081.0,9.0,2,7,5,4,0,0.0,0.0,40.0,25,0
22.0,3,164775.0,5.0,4,6,4,4,1,0.0,0.0,40.0,12,0
41.0,1,47858.0,13.0,2,10,0,4,1,0.0,0.0,40.0,38,1
18.0,3,404085.0,9.0,2,0,5,4,0,0.0,0.0,40.0,38,0
24.0,3,218678.0,13.0,4,11,3,4,1,0.0,0.0,40.0,38,0
38.0,3,184655.0,9.0,2,2,0,4,1,0.0,1740.0,48.0,38,0
36.0,3,321760.0,13.0,4,0,1,4,0,0.0,0.0,17.0,38,0
45.0,1,185399.0,14.0,0,9,3,4,0,0.0,0.0,55.0,38,0
38.0,1,409200.0,10.0,2,12,0,4,1,0.0,0.0,40.0,38,1
38.0,3,40077.0,9.0,2,2,0,4,1,0.0,0.0,50.0,38,1
34.0,5,31740.0,9.0,4,4,1,4,1,0.0,0.0,40.0,38,0
53.0,1,233722.0,12.0,4,0,1,2,1,0.0,0.0,40.0,38,0
32.0,3,192039.0,11.0,2,9,5,4,0,0.0,0.0,40.0,38,1
17.0,3,222618.0,7.0,4,11,3,2,0,0.0,0.0,30.0,38,0
45.0,6,213646.0,13.0,2,3,0,4,1,7298.0,0.0,40.0,38,1
31.0,1,194141.0,9.0,2,10,0,4,1,0.0,0.0,48.0,38,0
47.0,6,80282.0,16.0,2,9,0,4,1,0.0,0.0,45.0,38,0
27.0,3,166350.0,9.0,4,11,1,4,1,0.0,0.0,50.0,38,0
61.0,0,60641.0,10.0,2,0,5,4,0,0.0,0.0,30.0,38,0
33.0,3,124827.0,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
67.0,3,105438.0,9.0,5,6,2,4,0,0.0,0.0,40.0,38,0
38.0,3,85244.0,13.0,5,2,1,4,1,0.0,0.0,40.0,38,0
25.0,3,120535.0,9.0,0,11,4,4,0,0.0,0.0,40.0,38,0
33.0,1,269604.0,3.0,4,7,4,3,0,0.0,0.0,40.0,7,0
27.0,3,247711.0,9.0,2,0,5,4,0,0.0,0.0,40.0,38,0
45.0,3,380922.0,9.0,2,2,0,4,1,0.0,0.0,60.0,38,1
24.0,3,281221.0,13.0,4,0,2,1,0,0.0,0.0,40.0,35,0
23.0,3,269687.0,11.0,4,12,1,4,1,0.0,0.0,40.0,38,0
48.0,3,181758.0,10.0,0,0,4,4,0,0.0,0.0,40.0,38,0
61.0,0,136787.0,10.0,2,0,0,4,1,0.0,0.0,40.0,38,1
22.0,3,107882.0,9.0,4,9,3,4,0,0.0,0.0,20.0,38,0
34.0,3,172579.0,11.0,0,12,4,4,0,0.0,0.0,40.0,38,0
32.0,3,29933.0,9.0,2,6,0,4,1,5178.0,0.0,40.0,38,1
35.0,0,38905.0,10.0,0,0,1,4,0,0.0,0.0,50.0,38,0
36.0,3,168826.0,6.0,4,2,1,4,1,0.0,0.0,40.0,38,0
24.0,3,424034.0,9.0,4,3,4,4,1,0.0,0.0,40.0,38,0
60.0,3,117509.0,5.0,2,2,0,4,1,0.0,0.0,40.0,38,0
28.0,8,196971.0,13.0,4,14,1,4,0,0.0,0.0,43.0,38,0
64.0,3,69525.0,9.0,0,2,4,4,1,0.0,0.0,20.0,38,0
22.0,3,374116.0,9.0,4,11,4,4,0,0.0,0.0,35.0,38,0
27.0,3,283913.0,3.0,4,8,1,4,0,0.0,0.0,65.0,8,0
36.0,6,147258.0,10.0,0,13,1,4,1,0.0,0.0,60.0,38,0
27.0,3,139903.0,9.0,4,11,4,2,0,0.0,0.0,30.0,38,0
52.0,3,112959.0,10.0,6,11,1,4,0,0.0,0.0,40.0,38,0
57.0,5,264148.0,9.0,2,4,0,4,1,0.0,0.0,45.0,38,0
23.0,3,256211.0,10.0,4,0,1,1,1,0.0,0.0,24.0,39,0
29.0,5,142519.0,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
34.0,3,281852.0,9.0,4,13,1,2,1,0.0,0.0,80.0,38,0
38.0,3,380543.0,9.0,4,7,4,2,0,0.0,0.0,30.0,38,0
50.0,5,204402.0,9.0,2,4,0,4,1,0.0,0.0,84.0,38,1
50.0,3,192203.0,7.0,2,13,0,4,1,0.0,0.0,40.0,38,0
51.0,5,199005.0,13.0,2,3,5,4,0,0.0,0.0,40.0,38,1
17.0,4,61838.0,6.0,4,2,3,4,1,0.0,0.0,40.0,38,0
25.0,3,210095.0,7.0,3,5,1,4,0,0.0,0.0,40.0,25,0
19.0,3,187352.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
43.0,5,32451.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
59.0,3,140569.0,10.0,5,11,1,4,1,14084.0,0.0,60.0,38,1
39.0,3,87556.0,14.0,4,9,1,4,1,6849.0,0.0,40.0,38,0
18.0,3,79443.0,5.0,4,6,3,4,1,0.0,0.0,40.0,25,0
27.0,3,212622.0,14.0,4,3,3,4,0,0.0,0.0,40.0,38,0
39.0,3,32650.0,11.0,4,4,1,4,1,0.0,0.0,60.0,38,0
44.0,3,125461.0,13.0,2,11,0,4,1,0.0,0.0,40.0,38,1
19.0,3,219867.0,9.0,4,0,2,4,0,0.0,0.0,35.0,38,0
32.0,1,206609.0,9.0,4,7,3,4,1,0.0,0.0,40.0,38,0
48.0,3,101299.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
46.0,3,29437.0,12.0,2,11,0,4,1,0.0,0.0,50.0,38,0
65.0,3,87164.0,7.0,6,11,2,4,0,0.0,0.0,20.0,38,0
57.0,4,146103.0,13.0,2,9,0,4,1,0.0,0.0,45.0,38,1
48.0,3,169324.0,9.0,4,7,4,2,0,0.0,0.0,32.0,13,0
46.0,3,138370.0,4.0,2,7,0,1,1,0.0,1651.0,40.0,2,0
27.0,3,29523.0,6.0,2,5,0,4,1,0.0,0.0,40.0,38,0
29.0,1,383745.0,10.0,2,10,0,4,1,0.0,1485.0,40.0,38,1
21.0,8,247075.0,9.0,4,14,4,2,0,0.0,0.0,25.0,38,0
20.0,8,200967.0,10.0,4,14,3,4,0,0.0,0.0,12.0,38,0
51.0,8,175985.0,9.0,2,14,0,4,1,0.0,0.0,40.0,38,0
35.0,4,189404.0,10.0,2,11,0,4,1,0.0,1740.0,40.0,38,0
29.0,5,267661.0,9.0,2,4,0,4,1,0.0,0.0,70.0,38,0
30.0,1,182926.0,10.0,2,10,0,4,1,15024.0,0.0,40.0,38,1
65.0,3,243858.0,9.0,6,7,1,4,0,0.0,0.0,15.0,38,0
20.0,8,43587.0,9.0,3,14,1,4,0,0.0,0.0,35.0,38,0
47.0,0,31339.0,10.0,2,0,0,4,1,0.0,0.0,40.0,38,0
41.0,3,204682.0,9.0,0,2,4,4,1,2174.0,0.0,40.0,23,0
17.0,3,73145.0,5.0,4,2,3,4,0,0.0,0.0,16.0,38,0
38.0,1,218184.0,3.0,2,5,2,4,1,0.0,0.0,40.0,25,0
38.0,1,223237.0,14.0,2,9,0,4,1,0.0,0.0,40.0,38,1
39.0,5,93319.0,9.0,4,11,2,4,0,0.0,0.0,4.0,38,0
24.0,8,212300.0,9.0,5,14,1,4,0,0.0,0.0,38.0,38,0
52.0,3,187356.0,6.0,2,6,0,4,1,0.0,0.0,41.0,38,0
46.0,5,220832.0,10.0,2,3,0,4,1,0.0,0.0,58.0,38,1
22.0,3,211361.0,13.0,4,3,1,4,0,0.0,0.0,30.0,38,0
56.0,3,134195.0,14.0,4,11,1,4,1,0.0,0.0,50.0,38,0
37.0,5,218249.0,7.0,0,9,4,2,0,0.0,0.0,30.0,38,0
59.0,3,70720.0,13.0,0,11,1,4,1,0.0,0.0,55.0,38,1
19.0,5,342384.0,7.0,2,2,3,4,1,0.0,2129.0,55.0,38,0
31.0,3,237317.0,5.0,4,2,1,3,1,0.0,0.0,45.0,38,0
22.0,3,359759.0,10.0,4,11,1,1,1,0.0,0.0,20.0,29,0
48.0,5,181758.0,16.0,4,9,4,4,0,0.0,0.0,60.0,38,1
63.0,4,267101.0,13.0,2,3,0,4,1,0.0,0.0,60.0,38,0
33.0,3,222221.0,9.0,2,3,0,4,1,7298.0,0.0,45.0,38,1
53.0,3,55139.0,9.0,4,4,1,4,1,0.0,0.0,10.0,38,0
38.0,3,220237.0,11.0,2,2,0,4,1,0.0,0.0,40.0,41,1
39.0,3,101073.0,12.0,2,11,0,4,1,0.0,0.0,24.0,38,0
59.0,3,69884.0,15.0,3,9,4,4,1,0.0,0.0,50.0,38,0
45.0,3,201127.0,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
39.0,3,164733.0,10.0,0,0,1,4,0,0.0,0.0,45.0,38,0
60.0,6,129447.0,9.0,6,0,1,4,0,0.0,0.0,35.0,38,0
38.0,3,32837.0,13.0,0,9,4,4,0,0.0,0.0,56.0,38,0
31.0,3,200117.0,9.0,0,0,1,4,1,0.0,0.0,40.0,38,0
61.0,5,219183.0,13.0,2,9,0,4,1,0.0,0.0,50.0,38,1
66.0,8,188842.0,13.0,2,14,0,4,1,0.0,0.0,24.0,38,0
26.0,3,272669.0,13.0,4,11,1,1,1,0.0,0.0,20.0,34,0
60.0,4,336188.0,15.0,2,9,0,4,1,0.0,2415.0,80.0,38,1
68.0,8,191288.0,4.0,6,14,1,4,0,0.0,0.0,15.0,38,0
32.0,3,176185.0,10.0,0,3,2,4,1,0.0,0.0,60.0,38,0
25.0,1,197728.0,13.0,4,3,1,4,0,0.0,0.0,20.0,38,0
